NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
0,1,1,0,1,1,1,1,0,22,160,0,1,2.91
1,1,1,0,1,0,0,1,0,8,160,0,2,1.31
1,0,1,1,1,0,0,1,0,8,8,0,3,1.34
1,0,1,0,1,0,0,1,1,22,160,0,2,4.54
1,0,1,0,1,0,0,1,1,22,320,0,2,5.02
1,0,1,0,1,0,0,1,1,48,320,0,3,8.33
1,1,1,0,1,0,0,1,0,8,8,0,2,1.05
1,0,1,1,1,0,0,1,0,22,8,0,3,3.33
1,0,1,1,1,0,0,1,0,8,160,0,4,2.45
1,1,1,0,1,0,0,1,0,8,320,0,3,1.62
1,0,1,0,1,0,0,1,1,22,8,0,3,4.25
1,0,1,0,1,0,0,1,1,8,8,0,3,1.7
1,0,1,0,0,0,0,1,1,48,320,0,4,8.35
1,0,1,0,1,0,0,1,1,22,320,0,2,4.82
1,0,1,0,1,0,0,1,1,48,320,0,1,8.34
1,1,1,0,1,0,0,1,0,8,320,0,3,1.55
1,1,0,0,1,0,0,1,0,8,160,0,1,1.62
1,1,1,0,1,0,0,1,0,44,320,0,4,5.27
1,0,1,0,1,0,0,1,1,8,8,0,2,1.69
1,0,1,0,1,0,0,1,1,22,320,0,2,4.83
1,0,1,0,1,0,0,1,1,48,320,0,3,8.62
0,1,1,0,1,0,0,1,0,8,8,0,2,1.03
1,0,1,0,1,0,1,1,1,8,320,0,4,2.2
1,1,1,0,1,0,1,1,0,8,8,0,3,1.01
1,0,1,0,1,0,1,1,1,48,160,0,1,8.27
1,0,1,1,1,0,1,1,0,8,160,0,3,1.54
1,0,1,0,1,0,1,1,1,48,160,0,1,8.44
1,0,1,0,1,0,1,1,1,8,160,0,2,2.93
1,1,1,0,1,0,1,1,0,8,8,0,2,1.12
1,1,1,0,1,0,1,1,0,48,8,0,3,4.75
1,0,1,0,1,0,1,1,1,48,320,0,2,8.36
1,0,1,0,0,0,1,1,1,8,8,1,3,1.42
1,0,1,1,1,1,1,1,0,8,160,0,1,1.54
1,1,1,0,1,0,1,1,0,8,320,0,3,1.61
1,1,0,0,1,0,1,1,0,8,320,0,3,1.51
1,1,1,0,1,0,1,1,0,8,8,0,2,1.01
1,0,1,1,1,0,1,1,0,8,8,0,3,1.35
1,0,1,0,1,0,1,1,1,44,320,0,3,8.34
1,0,1,1,1,0,1,1,0,8,8,0,2,1.32
1,0,1,0,1,0,1,1,1,44,320,0,2,8.11
1,1,1,0,1,0,1,1,0,22,320,0,3,3.13
1,1,1,0,1,0,1,1,0,22,320,0,2,3.34
1,0,1,0,1,0,1,1,1,44,320,0,1,8.02
1,0,1,1,1,0,1,1,0,48,8,0,3,6.85
1,0,1,0,0,0,1,1,1,22,8,0,3,3.92
1,0,1,0,1,0,1,1,1,44,320,0,3,8.04
1,0,1,0,1,0,1,1,1,48,320,0,2,8.38
1,0,1,0,1,0,1,1,1,22,320,0,3,4.84
1,0,1,0,1,0,1,1,1,8,8,0,1,1.73
1,0,1,0,1,0,1,1,1,48,320,0,2,8.44
1,0,1,0,1,1,1,1,1,8,320,0,1,2.14
1,0,1,0,1,0,1,1,1,8,8,0,3,1.68
0,0,1,0,1,0,1,1,1,8,320,0,1,2.25
1,1,1,0,1,0,1,1,0,8,8,0,3,1.05
1,0,1,0,1,0,1,1,1,22,320,0,2,5.02
1,1,1,0,1,0,1,1,0,48,8,0,3,5.03
1,0,1,0,1,0,1,1,1,8,320,0,3,2.16
1,0,1,1,1,0,1,1,0,22,160,0,2,4.69
1,0,1,0,1,0,1,1,1,48,320,0,2,8.37
1,0,1,0,1,0,1,1,1,44,320,0,3,8.42
1,1,1,0,1,0,1,1,0,48,8,0,3,4.79
1,0,1,0,0,0,1,1,1,22,320,0,1,4.64
1,0,1,0,1,0,1,1,1,22,160,0,2,4.56
1,0,1,1,1,0,1,1,0,8,8,0,4,1.31
1,0,1,0,1,0,1,1,1,48,320,0,3,8.34
1,0,0,1,1,0,1,1,0,22,8,0,3,3.4
1,0,1,0,1,0,1,1,1,22,160,0,2,4.74
1,0,1,1,1,0,1,1,0,22,320,0,3,3.8
1,1,1,0,1,0,1,1,0,8,320,0,2,1.57
1,0,1,1,1,0,1,1,0,8,320,0,3,1.79
0,0,1,1,1,0,1,1,0,8,320,0,3,1.88
1,0,1,0,1,0,1,1,1,22,160,0,4,4.54
1,0,1,0,1,0,1,1,1,8,8,0,3,1.72
1,1,1,0,1,0,1,1,0,8,8,0,3,1.06
1,0,1,0,1,0,1,1,1,48,320,0,3,8.55
1,0,1,0,1,0,1,1,1,44,320,0,4,8.03
1,0,1,1,1,0,1,1,0,8,8,0,3,1.29
1,0,1,0,0,0,1,1,1,48,8,0,4,8.07
1,0,1,0,1,1,1,1,1,48,160,0,1,8.27
1,1,1,0,1,0,1,1,0,48,8,0,2,4.9
1,1,1,0,1,0,1,1,0,48,160,0,2,5.34
1,0,0,0,1,0,1,1,1,44,320,0,4,8.15
1,0,1,0,1,0,1,1,1,48,320,0,3,8.44
1,0,1,0,1,0,1,1,1,22,160,0,2,4.64
1,0,1,0,1,0,1,1,1,48,320,0,4,8.51
1,0,1,1,1,0,1,1,0,8,8,0,3,1.33
0,0,1,0,1,0,1,1,1,8,8,0,3,1.82
1,1,1,0,1,1,1,1,0,22,320,0,1,3.19
1,0,1,0,1,0,1,1,1,22,320,0,3,4.82
1,1,1,0,1,1,1,1,0,8,8,0,1,1.76
1,0,1,0,1,0,1,1,1,22,320,0,4,4.82
1,0,1,1,1,0,1,1,0,48,8,0,3,6.43
1,1,1,0,0,0,1,1,0,22,320,0,3,2.84
1,0,1,1,1,0,1,1,0,48,8,0,3,6.4
1,0,1,0,1,0,1,1,1,48,160,0,2,8.16
1,0,1,0,1,0,1,1,1,48,320,0,4,8.35
1,1,0,0,1,0,1,1,0,8,320,0,3,1.56
1,1,1,0,1,0,1,1,0,8,8,0,2,1.03
1,0,1,0,1,0,1,1,1,48,160,0,2,8.07
1,0,1,1,1,0,1,1,0,8,320,0,3,1.77
0,1,1,0,1,0,1,1,0,44,320,0,3,5.41
1,0,1,0,1,0,1,1,1,44,320,0,2,8.51
1,1,1,0,1,0,1,1,0,22,8,0,2,3.77
1,0,1,0,1,1,1,1,1,22,320,0,1,4.88
1,0,1,1,1,0,1,1,0,22,160,0,3,3.7
1,1,1,0,1,0,1,1,0,22,8,0,1,2.67
1,0,1,0,0,0,1,1,1,22,160,0,2,4.79
1,1,1,0,1,0,1,1,0,8,160,0,4,1.26
1,0,1,0,1,1,1,1,1,8,160,0,1,1.94
1,1,1,0,1,0,1,1,0,48,8,0,2,4.88
1,0,1,0,1,0,1,1,1,8,160,0,1,1.98
1,0,1,1,1,0,1,1,0,8,8,0,2,1.32
1,0,1,1,1,1,1,1,0,8,160,0,1,1.52
1,0,1,0,1,0,1,1,1,22,160,0,1,4.58
0,0,1,0,1,0,1,1,1,48,320,0,2,8.5
1,0,1,1,1,1,1,1,0,8,320,0,1,2.63
1,0,1,0,1,0,1,1,1,22,8,0,2,4.28
1,0,1,0,1,0,1,1,1,22,320,0,2,4.72
1,0,1,1,1,0,1,1,0,44,320,0,2,6.73
1,0,1,1,0,0,1,1,0,8,8,0,3,1.39
1,1,1,0,1,0,1,1,0,8,320,0,2,1.53
1,1,1,0,1,0,1,1,0,8,8,0,1,0.98
1,0,0,0,1,1,1,1,1,8,160,0,1,2.04
1,0,1,0,1,0,1,1,1,22,160,0,2,4.8
1,1,1,0,1,0,1,1,0,8,320,0,2,1.64
1,1,1,0,1,0,1,1,0,8,160,0,3,1.34
1,0,1,0,1,1,1,1,1,8,160,0,1,2.02
0,1,1,0,1,0,1,1,0,8,320,0,2,1.63
1,0,1,1,1,0,1,1,0,44,320,0,2,8.15
1,0,1,1,1,0,1,1,0,22,320,0,2,4.95
1,0,1,0,1,0,1,1,1,44,160,0,4,10.6
1,1,1,0,0,0,1,1,0,48,8,0,2,6.23
1,0,1,1,1,1,1,1,0,8,160,0,1,2.55
1,1,1,0,1,0,1,1,0,22,320,0,4,5.06
1,0,0,1,1,0,1,1,0,8,160,0,4,2.41
1,1,1,0,1,1,1,1,0,22,160,0,1,4.62
1,0,1,0,1,0,1,1,1,8,160,0,4,3.03
1,0,1,0,1,0,1,1,1,22,160,0,3,7.02
0,1,1,0,1,0,1,1,0,22,160,0,1,3.86
1,1,1,0,1,0,1,1,0,22,320,0,3,3.47
1,0,1,0,1,0,1,1,1,22,8,0,1,4.35
1,1,1,0,0,0,1,1,0,44,8,1,4,4.06
1,0,1,1,1,0,1,1,0,8,8,0,3,1.39
1,0,1,1,1,0,1,1,0,48,320,0,4,7.14
1,0,1,0,1,0,1,1,1,48,160,0,4,8.3
1,0,0,0,1,0,1,1,1,22,160,0,1,4.56
1,0,1,0,1,0,1,1,1,22,160,0,1,4.63
1,0,1,0,1,0,1,1,1,48,160,0,2,8.57
1,0,1,0,1,0,1,1,1,22,160,0,3,4.55
1,0,1,1,1,0,1,1,0,8,320,0,3,1.83
0,0,1,1,1,0,1,1,0,8,8,0,4,1.35
1,1,1,0,1,0,1,1,0,22,8,0,4,2.69
1,1,1,0,0,0,1,1,0,22,8,0,4,2.7
1,1,1,0,1,0,1,1,0,48,8,0,3,5.18
1,0,1,1,1,0,1,1,0,48,160,0,1,6.79
1,0,1,0,1,1,1,1,1,44,320,0,1,8.13
1,0,1,1,1,0,1,1,0,22,160,0,1,3.67
1,0,1,0,1,0,1,1,1,48,320,0,3,8.96
1,0,1,0,1,0,1,1,1,22,320,0,4,4.93
1,0,1,1,1,0,1,1,0,48,8,0,2,6.67
0,0,1,0,1,0,1,1,1,44,320,0,3,8.36
1,0,1,1,0,1,1,1,0,22,8,0,1,3.23
1,1,1,0,1,0,1,1,0,44,8,0,4,4.54
1,0,1,0,1,0,1,1,1,44,320,0,2,8.1
1,0,1,0,1,0,1,1,1,44,8,0,4,7.29
1,1,0,0,1,0,1,1,0,8,160,0,2,1.37
1,0,1,0,1,0,1,1,1,8,320,0,3,2.26
1,0,1,0,1,1,1,1,1,22,160,0,1,4.64
1,1,1,0,1,0,1,1,0,8,160,0,3,1.31
1,0,1,0,1,0,1,1,1,8,8,0,2,1.67
0,0,1,0,1,0,1,1,1,8,8,0,3,1.7
1,0,1,1,0,0,1,1,0,22,160,0,1,3.8
1,0,1,1,0,0,1,1,0,22,160,0,2,3.88
1,0,1,0,0,1,1,1,1,44,8,0,1,7.38
1,1,0,0,0,0,1,1,0,8,8,0,3,1.03
1,1,1,0,0,0,1,1,0,8,8,0,2,1.06
1,0,1,1,0,1,1,1,0,22,8,0,1,3.38
1,1,1,0,0,0,1,1,0,8,8,0,4,1.02
1,0,1,0,0,0,1,1,1,48,8,0,3,7.76
0,0,1,1,0,0,1,1,0,22,320,0,4,3.65
1,0,1,1,1,0,1,1,0,8,320,0,2,1.81
1,0,1,0,1,0,1,1,1,44,320,0,4,8.07
1,0,0,0,1,1,1,1,1,44,160,0,1,7.63
1,0,1,0,1,1,1,1,1,22,320,0,1,4.95
1,0,1,1,1,0,1,1,0,22,160,0,1,3.91
1,0,1,1,1,0,1,1,0,48,160,0,2,6.8
1,0,1,0,1,0,1,1,1,8,160,0,3,1.88
0,0,1,0,1,0,1,1,1,44,160,0,2,7.97
1,1,1,0,1,0,1,1,0,8,8,0,4,1.1
1,0,0,0,1,0,1,1,1,44,160,0,4,7.63
1,1,1,0,1,0,1,1,0,22,320,0,2,3.08
1,0,1,1,1,0,1,1,0,22,160,0,4,3.86
1,0,1,0,1,0,1,1,1,44,320,0,4,8.14
1,0,1,0,1,0,1,1,1,48,320,0,1,8.41
0,0,1,0,1,0,1,1,1,8,320,0,4,2.15
1,0,0,0,1,0,1,1,1,48,320,0,2,8.4
1,0,1,0,1,0,1,1,1,8,160,0,2,1.98
1,1,1,0,1,0,1,1,0,8,160,0,1,1.32
1,1,1,0,1,0,1,1,0,8,320,0,3,1.54
1,0,1,0,1,0,1,1,1,22,320,0,2,4.89
0,0,1,0,1,0,1,1,1,8,160,0,2,1.93
1,0,0,0,1,0,1,1,1,48,320,0,3,8.49
1,0,0,0,1,0,1,1,1,8,8,0,3,1.64
1,0,0,0,1,0,1,1,1,48,160,0,2,8.33
1,0,0,0,1,0,1,1,1,22,160,0,2,4.78
0,1,0,0,1,0,1,1,0,8,8,0,3,1.1
1,0,1,0,1,0,1,1,1,8,320,0,2,2.11
1,0,1,1,1,0,1,1,0,8,320,0,4,1.82
1,0,1,0,1,0,1,1,1,8,8,0,4,1.69
0,0,1,0,1,0,1,1,1,48,160,0,2,8.13
1,0,1,0,1,0,1,1,1,44,320,0,3,8.45
1,0,1,1,1,0,1,1,0,8,320,0,2,1.95
1,0,1,0,1,0,1,1,1,44,320,0,4,8.0
0,0,1,1,1,0,1,1,0,8,160,0,3,1.55
0,0,1,0,1,0,1,1,1,8,160,0,3,1.97
1,0,1,0,1,0,1,1,1,8,160,0,4,1.87
1,1,0,0,0,1,0,0,0,48,160,0,1,6.69
0,0,0,1,0,0,1,1,0,22,320,0,4,5.78
0,0,0,0,1,0,1,1,1,22,320,0,2,4.87
1,1,0,0,0,0,1,1,0,22,8,0,3,3.06
1,0,1,0,1,0,1,1,1,8,8,0,1,1.69
1,1,1,0,1,0,1,1,0,22,160,0,4,2.91
1,0,1,1,0,0,0,1,0,48,8,0,2,6.75
1,0,0,0,0,1,1,0,1,48,8,0,1,10.17
0,0,1,0,0,0,0,1,1,22,8,0,3,6.48
1,0,0,0,0,1,1,0,1,22,8,1,1,3.83
1,0,1,1,1,1,1,1,0,22,160,0,1,3.75
1,0,1,0,0,1,1,1,1,44,8,0,1,7.51
0,1,0,0,0,0,0,0,0,48,8,0,2,6.77
0,0,1,0,0,0,1,1,1,8,8,0,4,2.47
0,0,1,0,0,0,0,1,1,44,8,0,2,7.03
1,0,0,0,0,0,1,1,1,8,8,0,2,2.64
0,0,0,1,0,1,0,0,0,48,8,1,1,5.81
0,0,0,1,0,1,0,0,0,48,8,1,1,5.8
0,1,1,0,0,0,0,1,0,22,8,1,3,4.44
0,0,1,0,0,0,1,1,1,8,8,0,4,2.64
0,0,1,0,0,0,0,1,1,8,8,1,3,2.33
1,0,1,0,0,0,1,1,1,22,8,0,3,4.27
1,1,0,0,0,0,1,1,0,22,8,0,3,3.19
0,1,1,0,0,0,0,1,0,8,8,1,3,1.54
1,0,0,0,0,0,1,0,1,22,8,1,4,3.87
1,1,1,0,0,0,0,1,0,22,8,0,3,2.77
1,0,0,1,0,0,1,1,0,44,8,0,3,8.99
0,1,1,0,0,0,1,0,0,44,160,0,4,5.09
0,0,0,1,0,1,0,0,0,8,8,1,1,1.11
1,1,0,0,0,0,0,0,0,48,8,0,2,7.71
1,0,0,0,0,0,1,1,1,22,8,0,3,6.36
0,0,1,0,0,0,1,1,1,48,8,0,4,11.42
0,0,0,1,0,1,0,0,0,8,8,1,1,1.1
1,0,1,1,0,0,1,1,0,22,8,0,4,3.06
0,0,0,1,0,0,0,1,0,22,8,2,1,5.32
1,1,1,0,0,0,0,1,0,22,8,0,3,2.72
0,0,0,0,0,0,1,0,1,48,8,0,3,7.69
0,1,0,0,0,0,0,0,0,8,8,0,4,2.28
1,0,0,0,0,1,0,0,1,44,8,1,1,6.64
1,0,1,1,1,1,0,1,0,8,160,0,1,2.5
0,1,0,0,0,0,0,0,0,48,8,2,1,6.31
1,0,1,0,1,0,1,1,1,22,320,0,1,7.14
1,0,1,1,0,1,1,1,0,22,8,1,1,5.21
1,1,1,0,1,0,0,1,0,22,320,0,4,5.16
1,0,1,1,0,0,1,1,0,22,8,0,1,5.21
0,0,1,0,0,0,1,1,1,48,8,0,3,12.01
1,1,0,0,0,0,1,1,0,22,8,0,4,2.71
1,0,0,1,0,1,0,0,0,44,8,0,1,5.41
1,1,1,0,1,0,1,1,0,22,160,0,3,3.09
0,0,0,1,0,1,0,0,0,22,8,1,1,3.0
1,0,1,0,0,0,1,0,1,22,8,0,3,5.63
1,1,1,0,0,1,1,1,0,22,8,1,1,4.46
0,1,0,0,1,0,1,0,0,44,160,0,4,5.17
1,0,1,0,0,1,1,0,1,22,8,0,1,5.63
1,1,1,0,1,0,0,1,0,22,320,0,1,5.16
1,0,1,1,0,0,1,1,0,22,8,0,3,5.21
1,0,0,1,0,1,0,0,0,44,8,1,1,5.39
1,0,1,0,0,1,1,1,1,22,8,1,1,3.93
0,0,0,1,0,0,0,1,0,44,8,0,3,7.44
0,0,0,1,0,0,0,1,0,44,8,0,3,7.57
1,0,0,0,0,0,1,0,1,22,8,1,3,3.85
0,0,1,1,0,0,0,0,0,22,8,2,1,4.92
1,1,0,0,0,0,1,0,0,8,8,1,3,1.57
1,0,1,1,1,0,1,1,0,22,160,0,3,3.71
1,0,0,0,0,1,1,1,1,22,8,0,1,6.34
1,1,0,0,0,0,1,1,0,22,8,0,2,2.7
1,0,1,1,1,0,1,1,0,22,160,0,4,3.74
1,1,1,0,1,1,1,1,0,22,160,0,1,3.08
1,0,1,1,1,0,1,1,0,8,8,0,2,1.34
1,0,1,0,0,1,1,1,1,22,8,1,1,3.91
1,1,1,0,1,0,1,1,0,22,160,0,1,2.84
1,0,0,0,1,0,1,1,1,22,320,0,1,7.12
0,0,0,1,0,0,0,1,0,44,8,2,3,7.59
1,1,1,0,0,0,1,0,0,22,8,0,2,3.02
1,0,1,0,0,0,1,1,1,22,320,0,1,5.75
1,0,0,0,0,0,1,0,1,22,8,1,1,4.07
0,0,0,1,0,0,1,0,0,44,8,2,1,7.71
0,0,1,0,0,0,1,1,1,48,8,0,1,12.01
0,1,0,0,0,0,1,1,0,44,8,1,3,7.28
1,0,1,1,0,0,1,1,0,8,8,0,3,1.88
0,0,1,0,0,1,1,1,1,48,8,0,1,11.5
0,0,0,0,0,0,1,0,1,44,8,1,1,9.48
0,0,0,1,0,0,1,0,0,44,8,2,3,7.4
0,0,0,1,0,0,1,0,0,44,8,2,3,7.77
1,0,1,0,0,1,1,0,1,48,8,0,1,11.85
1,0,1,1,0,0,1,1,0,48,8,0,3,8.48
1,1,1,0,1,0,1,1,0,8,8,0,2,0.97
0,0,0,1,0,1,0,0,0,22,8,1,1,3.0
1,0,1,0,1,0,1,0,1,22,320,0,1,5.74
1,1,1,0,0,0,0,1,0,22,8,0,2,2.71
1,0,1,1,1,0,0,1,0,22,320,0,1,5.06
0,1,1,0,0,0,1,0,0,44,8,1,3,5.88
0,1,0,0,0,0,0,0,0,48,8,0,1,6.15
1,0,1,1,0,0,1,1,0,22,8,2,3,5.31
0,0,0,1,0,1,0,0,0,8,8,1,1,1.16
1,0,1,0,0,1,1,1,1,22,8,1,1,3.91
1,1,1,0,1,0,1,1,0,8,8,0,2,1.08
1,0,1,1,0,0,1,1,0,44,320,0,1,7.77
0,0,0,0,0,0,0,1,1,22,8,1,1,6.37
0,1,0,0,0,0,1,1,0,44,160,0,4,4.98
0,1,0,0,0,1,0,0,0,8,8,1,1,0.86
0,0,0,1,0,0,1,0,0,44,8,2,3,7.57
1,1,1,0,0,0,0,1,0,22,8,0,4,2.71
1,0,1,1,0,0,1,1,0,8,8,2,3,1.9
1,0,1,1,1,0,1,1,0,8,160,0,2,1.51
0,0,1,1,0,0,1,0,0,44,160,0,4,6.39
0,1,0,0,0,0,0,0,0,8,8,0,1,1.54
0,0,1,0,0,0,0,0,1,22,8,1,1,5.59
1,0,1,0,0,0,1,0,1,22,8,0,4,5.63
1,0,1,1,1,0,1,1,0,8,320,0,2,1.77
1,0,1,1,1,0,1,1,0,8,320,0,2,1.8
0,0,0,1,0,0,1,1,0,44,160,0,4,6.62
0,0,0,1,0,0,1,0,0,44,8,2,3,7.59
1,1,1,0,0,1,1,0,0,22,8,0,1,2.75
0,1,0,0,0,1,0,0,0,8,8,0,1,0.84
1,0,1,0,0,0,1,1,1,22,8,0,1,4.28
0,0,0,1,0,1,1,0,0,44,8,1,1,5.43
1,1,1,0,1,0,1,1,0,8,8,0,1,1.04
0,0,1,0,0,0,0,0,1,22,8,0,4,3.87
1,0,1,0,0,0,1,0,1,48,8,0,3,11.81
0,0,0,1,0,0,1,0,0,22,8,2,3,4.68
0,0,0,1,0,0,1,0,0,22,8,0,3,4.39
1,1,0,0,0,0,1,1,0,22,8,0,4,2.73
1,1,1,0,1,0,1,1,0,8,8,0,1,1.08
1,0,1,0,0,0,1,1,1,22,8,0,1,3.94
0,0,0,0,0,0,0,1,1,22,8,0,4,3.91
1,0,1,1,1,0,1,1,0,8,160,0,2,1.52
1,0,0,0,0,0,1,1,1,22,8,0,4,6.35
0,0,0,1,0,0,1,0,0,22,8,0,3,4.58
0,0,0,0,0,0,1,0,1,22,8,1,1,5.59
1,1,1,0,1,0,1,1,0,22,8,0,1,2.62
1,0,1,1,0,0,1,1,0,48,8,2,3,8.14
1,0,1,1,1,0,1,1,0,22,160,0,2,3.65
1,0,1,1,0,0,1,1,0,48,8,2,1,8.1
0,0,1,0,0,0,0,0,1,44,8,1,1,8.89
0,0,1,0,0,0,0,1,1,22,8,1,3,6.6
0,0,0,1,1,0,1,0,0,44,160,0,4,6.49
1,1,1,0,0,0,1,1,0,48,8,2,1,6.39
0,0,0,0,0,0,1,0,1,44,8,0,4,6.62
0,0,1,1,0,1,0,1,0,22,8,1,1,5.17
1,0,1,0,0,0,1,0,1,48,8,0,1,12.43
1,1,1,0,0,0,1,1,0,48,8,2,3,6.78
0,0,0,0,0,0,0,1,1,44,8,1,1,10.5
0,0,0,1,0,0,1,0,0,44,8,1,1,7.42
0,0,0,1,0,0,1,0,0,22,8,1,3,4.31
1,0,1,0,0,0,1,0,1,44,8,0,4,8.86
1,1,1,0,0,1,1,0,0,22,8,0,1,2.67
1,0,1,0,0,0,1,1,1,22,8,2,1,4.14
1,1,1,0,1,0,1,1,0,22,8,0,1,2.69
1,1,1,0,0,0,0,1,0,22,8,0,4,2.79
1,0,1,1,0,0,1,1,0,48,8,2,4,8.57
0,0,0,1,0,1,0,0,0,8,8,0,1,1.16
0,1,0,0,0,1,0,0,0,48,8,0,1,6.16
1,0,0,0,0,0,1,1,1,44,8,0,4,10.76
1,0,1,0,0,0,1,1,1,22,8,0,2,4.23
0,1,0,0,0,1,0,0,0,48,8,0,1,7.28
1,1,1,0,0,1,0,1,0,22,8,0,1,2.71
1,0,1,0,0,0,0,1,1,48,8,0,2,11.11
0,1,0,0,0,1,0,0,0,48,8,1,1,6.09
1,1,1,0,0,0,1,1,0,48,8,2,4,6.39
1,0,1,1,1,0,1,0,0,44,320,0,1,7.93
1,0,1,0,0,0,1,1,1,22,8,0,2,3.91
1,0,1,1,0,1,1,1,0,48,8,2,1,8.1
1,0,0,0,0,0,1,0,1,22,8,0,4,3.85
1,0,1,1,1,0,1,1,0,22,160,0,2,3.71
1,0,0,0,0,0,0,0,1,22,8,0,4,3.85
1,0,0,1,1,0,1,1,0,22,320,0,1,5.04
0,0,1,1,0,0,0,0,0,22,8,1,1,4.48
0,0,0,1,0,0,1,0,0,22,8,1,1,4.5
0,1,0,0,0,0,0,0,0,8,8,0,4,0.85
0,1,0,0,0,0,0,0,0,8,8,0,3,0.85
1,0,0,0,0,0,1,0,1,22,8,0,3,3.88
0,1,0,0,0,1,0,0,0,22,8,1,1,3.75
0,0,0,1,0,0,0,1,0,22,8,1,1,5.46
0,1,1,0,1,0,0,0,0,22,160,0,4,2.92
1,1,1,0,1,0,1,1,0,48,8,0,1,4.85
1,1,1,0,1,0,1,1,0,48,8,0,1,4.8
1,0,1,1,1,0,1,1,0,22,160,0,2,3.95
1,1,1,0,0,1,1,1,0,48,8,2,1,6.46
1,0,0,0,0,0,1,0,1,44,8,0,1,6.63
1,0,1,0,1,0,0,1,1,44,320,0,1,9.71
0,1,1,0,0,0,0,1,0,22,160,0,4,2.98
0,1,0,0,0,0,0,0,0,8,8,0,1,0.89
0,0,0,1,1,0,0,1,0,22,160,0,4,3.77
0,0,0,0,0,1,0,0,1,22,8,1,1,5.61
0,0,0,0,0,1,0,1,1,22,8,0,1,3.93
0,1,0,0,1,0,0,1,0,22,160,0,4,2.86
1,0,0,1,0,0,0,1,0,44,8,0,1,5.79
1,1,1,0,0,0,0,1,0,22,8,0,4,2.69
0,0,0,0,0,1,1,0,1,44,8,0,1,6.66
0,0,0,0,0,1,1,1,1,22,8,1,1,6.37
0,1,0,0,0,0,0,0,0,48,8,0,3,6.15
0,1,0,0,0,0,0,0,0,8,8,1,4,0.85
0,0,0,1,0,0,1,0,0,48,8,1,3,7.54
0,0,0,0,0,0,1,0,1,48,8,1,3,9.71
0,1,1,0,0,0,1,0,0,22,160,0,4,3.01
1,1,1,0,1,0,1,1,0,48,8,0,1,4.85
1,0,0,0,1,0,1,1,1,44,320,0,1,9.3
1,0,1,1,1,0,1,1,0,22,160,0,1,3.77
0,0,0,1,0,0,0,1,0,44,8,1,1,8.84
1,1,1,0,0,0,1,0,0,22,8,0,4,2.86
0,1,0,0,0,0,0,0,0,8,8,1,3,0.89
1,0,0,1,0,0,1,0,0,44,8,1,1,5.42
0,0,1,0,0,1,1,0,1,22,8,1,1,5.62
1,0,0,0,0,0,0,0,1,22,8,0,3,3.86
1,0,0,1,0,0,0,1,0,44,8,1,1,5.44
1,1,1,0,1,0,1,1,0,48,8,0,1,4.85
0,0,1,0,0,0,0,0,1,22,8,0,3,4.07
0,0,1,0,0,1,0,0,1,22,8,1,1,3.85
1,0,0,0,0,0,1,0,1,44,8,1,1,6.62
0,0,1,1,0,0,0,0,0,44,8,1,1,7.41
1,0,0,0,0,0,0,1,1,44,8,1,1,6.64
1,1,1,0,0,0,0,1,0,48,8,0,3,8.1
1,1,1,0,1,0,1,1,0,48,8,0,2,4.89
1,0,1,0,1,0,1,1,1,22,160,0,1,4.63
1,1,1,0,1,0,1,1,0,48,8,0,2,4.91
0,1,0,0,0,1,1,1,0,22,8,1,1,4.72
1,0,1,1,0,0,1,1,0,22,8,2,1,5.33
1,0,1,0,0,0,1,0,1,44,8,0,3,9.13
0,1,1,0,0,1,1,0,0,22,8,1,1,3.77
1,0,0,0,0,0,1,1,1,44,8,0,3,10.72
0,0,0,0,0,0,1,0,1,22,8,1,3,5.39
1,1,1,0,0,1,1,0,0,22,8,0,1,2.68
1,1,1,0,1,1,1,1,0,48,8,0,1,4.84
1,0,1,0,0,1,1,0,1,44,8,0,1,8.93
1,1,1,0,1,1,1,1,0,48,8,0,1,4.85
1,0,1,1,0,0,1,1,0,8,8,2,1,1.88
1,0,0,1,0,0,0,0,0,44,8,1,1,7.38
0,1,0,0,0,0,0,0,0,8,8,1,1,0.84
1,1,0,0,1,0,1,1,0,44,320,0,1,6.17
1,0,1,0,0,0,1,1,1,22,8,2,2,3.94
0,0,0,1,0,0,0,0,0,8,8,0,4,1.13
0,0,0,1,0,0,0,0,0,8,8,1,4,1.12
1,0,0,1,0,0,1,0,0,44,8,0,1,5.74
1,1,0,0,0,1,1,1,0,22,8,0,1,2.78
1,0,0,1,0,0,0,0,0,22,8,1,1,4.48
1,0,0,0,0,0,0,1,1,44,8,0,1,7.13
0,0,0,0,0,0,0,1,1,22,8,1,3,3.9
0,1,0,0,0,0,0,0,0,8,8,2,1,1.66
1,0,1,0,0,1,1,1,1,22,8,0,1,4.23
0,0,0,0,0,1,0,1,1,22,8,1,1,3.92
1,1,1,0,1,0,0,1,0,44,320,0,1,6.43
0,1,0,0,0,0,0,0,0,8,8,2,4,1.67
1,0,1,0,1,0,1,1,1,22,160,0,1,4.47
1,0,1,1,1,0,1,1,0,22,160,0,1,3.65
1,0,0,0,0,0,1,0,1,44,8,0,1,7.24
1,0,1,0,1,0,1,1,1,44,160,0,1,7.8
