new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
3,0,0,1,1,40,4096,0,12079.2
4,1,1,0,1,0,512,6,27608.4
3,0,1,0,0,70,64,2,12177.8
3,0,1,0,0,30,4096,0,12082.2
3,1,1,0,1,50,32,4,12093.6
2,0,1,0,0,50,128,0,4851.2
5,0,1,0,1,10,2048,2,9229.6
3,1,1,1,1,50,128,6,10747.0
1,1,0,1,1,20,32,10,104482.4
3,1,1,1,0,100,64,10,48259.6
2,1,0,1,1,10,8,6,98725.0
2,0,0,1,1,0,1024,8,131395.6
3,0,0,0,1,60,1,8,42727.2
2,1,0,1,1,80,1,2,17603.6
2,1,0,1,0,100,256,8,102710.6
2,1,0,0,1,30,4096,8,100684.2
1,1,0,0,1,60,128,0,17730.6
1,1,1,0,0,40,2048,2,17676.0
5,1,1,1,0,80,8,2,9121.6
3,0,1,0,1,40,512,2,12090.8
2,1,1,1,1,0,512,4,18456.6
3,1,0,0,0,60,4096,10,48506.0
3,1,1,1,0,80,256,0,12179.2
2,0,1,1,1,100,16,2,17678.6
5,1,1,1,0,100,32,10,299946.0
4,0,0,1,1,20,2048,8,123738.8
1,0,1,0,0,40,2,6,73521.0
4,1,1,1,0,70,2,6,48840.6
1,0,0,0,1,60,2,6,73535.8
4,1,1,1,1,100,4,2,35811.8
1,1,1,1,0,80,8,10,109544.0
5,1,0,1,1,40,16,10,299272.0
1,1,0,0,0,10,1024,8,99963.6
2,1,0,0,0,0,8,8,85202.0
2,0,0,0,1,50,1024,6,89438.4
5,1,0,1,1,40,2048,4,9269.6
2,0,1,0,0,30,1024,6,88612.0
1,0,0,1,1,70,2048,4,11844.2
1,1,0,0,0,50,128,4,11881.4
3,0,0,1,1,80,4096,2,12106.4
1,1,1,1,0,40,16,2,17728.6
2,1,1,1,0,30,256,2,17645.6
5,0,1,1,1,0,128,0,9164.6
5,0,1,0,1,50,1,8,121174.0
5,1,1,1,0,90,64,6,47541.0
4,0,0,1,0,20,8,4,43382.6
5,0,1,1,0,90,4096,10,301027.6
4,1,0,1,1,60,2048,2,35679.6
5,0,0,1,1,30,2,10,299588.6
5,1,1,1,0,70,2,2,9189.4
5,0,1,1,1,100,2048,4,9156.0
4,0,1,0,1,80,2,4,15535.0
3,0,0,0,1,60,8,0,12586.4
3,1,1,1,0,80,1024,0,12138.6
1,1,0,0,0,10,4,0,17716.8
4,0,0,0,1,70,256,6,19417.4
1,1,1,1,1,30,32,10,103944.0
3,1,1,0,0,20,16,6,11090.0
2,1,1,0,0,100,4,4,11888.4
4,1,0,1,1,10,16,4,43076.2
2,1,0,0,1,0,16,6,82101.2
4,0,1,0,0,80,1024,6,19213.2
4,0,0,0,0,0,8,0,11902.4
3,0,1,0,1,80,4096,8,37953.0
5,1,1,1,0,30,1024,4,9231.4
3,0,0,1,0,50,4096,0,12172.6
1,1,0,0,1,80,512,6,89587.6
4,0,0,0,0,60,4096,10,112931.8
1,1,0,1,1,0,64,4,18507.4
3,1,1,0,1,10,4096,8,39281.4
3,1,0,1,0,90,2,6,15498.8
3,0,1,1,1,90,64,2,12169.8
4,0,0,1,1,10,1,0,35765.4
2,0,1,0,1,60,128,2,4707.8
2,0,1,0,1,70,512,0,4750.2
2,1,0,0,1,100,2048,2,4669.8
5,0,1,1,0,70,32,8,121510.0
1,0,0,0,0,90,2,10,80407.6
2,0,0,1,0,10,512,8,105724.2
2,0,1,1,1,90,256,8,102863.6
3,1,1,1,0,50,32,0,12345.6
4,1,1,1,0,40,256,0,35896.4
3,0,1,0,0,100,4096,8,37820.8
1,1,1,1,0,40,4,6,103070.4
5,1,0,1,1,70,512,0,9139.8
3,0,0,0,0,10,2048,6,11688.0
3,0,1,1,1,50,64,0,12183.0
1,1,1,1,0,20,1,10,125334.0
3,0,0,0,0,70,64,0,12223.2
3,0,0,1,1,30,128,4,12273.2
1,0,1,0,0,90,1,10,83220.4
3,1,0,1,1,70,1024,4,12302.6
3,1,0,0,1,30,64,8,38127.4
5,0,0,0,0,60,2,2,9200.0
5,1,0,1,1,50,1,8,120936.0
3,0,0,1,1,20,16,4,12325.2
1,0,0,1,1,50,4096,10,102902.0
3,1,1,0,0,10,128,6,11667.8
4,0,1,1,1,100,2,4,43384.2
2,1,0,1,0,60,512,6,90663.2
3,1,0,1,1,30,1024,2,12069.6
5,0,1,0,1,10,128,10,301705.2
1,0,0,1,0,40,32,0,17802.2
4,0,1,0,1,10,64,0,9325.4
1,0,0,0,1,30,16,4,11985.6
5,1,1,0,0,40,4096,0,9119.2
2,1,0,0,1,80,512,8,101953.2
3,1,0,1,1,100,1,6,18181.8
1,0,0,1,1,70,2048,10,103108.6
2,1,0,1,0,20,128,6,91661.4
2,1,1,1,0,60,512,8,102644.4
3,1,1,0,1,100,1024,4,12168.6
4,0,0,0,1,20,256,8,41876.8
1,1,1,1,0,30,128,0,17691.8
1,1,1,0,0,60,512,4,11794.8
4,0,1,1,0,100,128,2,35899.4
5,1,0,1,1,40,16,2,9181.0
2,1,1,0,1,30,2048,2,4838.2
5,0,1,0,0,10,128,6,47838.0
4,1,0,0,0,40,4096,2,8987.4
3,1,1,1,1,10,1,10,50224.4
2,0,0,0,1,70,4,0,5477.2
2,0,0,0,1,0,128,0,11428.2
5,0,1,1,0,0,16,2,9171.6
2,0,0,0,0,70,64,10,101377.8
5,0,1,1,1,60,128,0,9189.4
2,1,0,1,1,30,1,10,125406.2
4,1,1,1,0,80,8,2,35786.8
1,1,0,1,1,30,16,6,93297.0
3,0,0,1,1,100,2,10,49008.4
5,1,0,1,1,80,2048,6,47741.0
1,0,0,0,0,40,2048,8,101485.2
5,1,1,1,1,10,1,8,121203.6
5,0,0,1,1,70,1,2,9103.6
5,0,0,0,0,0,2,4,9257.6
1,1,1,1,0,30,512,8,103259.4
1,0,0,1,1,80,256,4,11853.0
3,0,1,0,1,10,256,0,12583.6
1,1,1,1,1,70,1,8,124975.8
4,1,0,1,1,50,4096,4,43626.0
3,0,0,0,0,90,4096,0,12034.8
5,0,1,0,1,90,1024,2,9201.6
5,0,0,1,1,70,64,4,9142.8
4,1,0,1,0,50,128,6,49492.8
4,1,1,0,1,10,1,0,10131.8
3,0,0,0,1,30,256,4,12095.6
2,0,0,0,0,60,1,0,11217.0
1,0,0,1,1,10,16,6,95078.6
5,1,1,1,0,70,256,10,299926.4
2,1,1,1,1,50,512,2,17695.8
1,0,1,1,1,0,128,8,131483.4
1,1,1,0,0,10,4096,10,99315.8
5,0,1,0,0,60,1024,8,122272.6
1,0,0,1,1,0,64,10,131795.8
2,0,0,0,1,20,8,2,5356.2
1,1,1,1,0,40,512,2,17696.6
1,0,0,1,0,80,4096,0,17766.2
3,1,1,1,0,20,128,4,12144.6
3,0,1,1,0,40,2048,10,48688.0
1,1,0,1,0,20,64,4,12001.2
2,0,0,1,0,0,32,4,18475.4
2,0,0,1,1,0,2048,4,18511.8
3,0,0,1,0,40,64,10,48910.8
4,1,1,1,1,100,1,2,35857.6
4,0,0,1,1,90,512,10,415270.0
1,0,0,0,1,30,16,0,17718.6
1,1,0,1,1,80,4,2,17735.8
3,1,0,0,1,20,1024,10,49340.6
5,1,0,1,0,0,2,8,121532.6
5,1,0,1,1,100,16,8,121661.4
5,0,1,1,0,20,64,6,47897.8
2,1,1,0,1,40,64,2,4853.0
4,1,0,0,1,0,4096,4,22116.2
5,0,0,0,0,30,1,10,298327.6
4,1,1,1,1,50,2048,4,43674.0
5,0,1,0,0,40,32,4,9173.8
4,0,1,0,0,60,128,10,113213.8
4,0,0,1,1,0,4,6,40857.6
1,1,1,1,0,60,32,4,11816.8
2,0,1,1,0,0,32,4,18492.4
5,1,1,1,0,30,1,2,9118.4
4,0,1,0,0,50,256,4,13221.2
3,0,0,0,0,20,16,4,12375.0
3,1,0,0,1,100,256,10,48366.8
2,1,1,0,1,50,2048,0,4837.6
3,1,1,0,0,40,64,8,38255.6
2,0,1,1,1,80,2048,6,90870.0
2,1,1,1,1,30,64,0,17641.8
2,1,1,1,1,90,128,6,90971.6
1,0,1,0,1,50,4,2,17697.0
1,1,0,0,1,90,8,4,12105.4
2,1,1,1,0,70,8,2,17619.8
5,0,0,1,1,80,1024,10,300296.8
4,1,1,0,1,30,4,0,9418.0
4,1,1,0,1,70,1024,4,12920.2
3,0,0,1,1,40,2,2,13151.0
4,1,0,0,1,20,32,6,20316.8
3,1,1,1,1,20,512,10,49269.2
1,0,1,0,0,10,64,2,17670.0
4,1,0,0,1,90,256,0,8930.0
5,0,1,1,0,70,8,4,9097.2
4,1,1,0,1,30,4096,0,9005.2
2,0,1,1,1,100,128,0,17626.4
2,0,1,0,0,50,2,8,79977.2
3,0,0,1,0,100,128,8,37865.2
5,0,0,1,0,80,256,10,299987.2
1,1,1,1,1,100,16,6,93869.0
3,0,1,0,0,60,2048,0,12031.6
5,1,1,1,0,40,32,10,300436.0
1,0,1,1,0,0,4096,6,123480.6
5,1,0,0,0,80,128,10,299024.8
2,1,1,1,1,20,4,4,12486.8
5,0,1,0,0,40,2,8,121603.8
1,1,1,1,0,100,1,4,15268.6
4,1,1,1,1,80,2,10,416441.8
1,1,0,0,0,60,64,2,17688.0
1,1,0,0,0,100,1024,10,101625.6
2,1,0,1,0,90,512,0,17720.4
2,0,0,1,1,100,4,8,113911.8
2,0,0,1,0,80,8,0,17657.4
5,0,1,0,1,90,128,10,300167.8
1,1,1,1,0,40,8,0,17696.0
5,0,1,1,0,80,2,0,9178.2
3,0,0,1,1,20,2048,2,12212.2
4,1,1,0,0,80,4,6,23542.6
2,0,0,0,1,50,256,2,4898.4
3,1,0,0,0,0,1,10,48098.8
4,0,0,0,1,80,16,8,41583.2
3,1,0,0,1,0,1,6,20880.0
4,1,0,1,1,50,32,4,43603.0
2,1,0,1,0,0,64,2,17907.4
5,0,1,0,1,0,32,2,9256.4
3,0,0,0,1,70,32,6,10942.6
3,1,0,0,0,40,8,8,37475.0
3,1,1,0,0,100,4,4,12855.2
4,0,1,0,1,30,4096,10,119581.4
4,0,1,1,0,10,32,4,43261.2
4,1,0,1,0,70,1024,4,43670.0
1,0,1,1,1,80,8,8,109328.2
1,0,0,0,1,70,1,0,17660.6
5,1,0,0,0,30,2048,6,47722.8
4,0,0,0,0,80,1024,8,39183.8
1,1,1,0,0,100,2048,2,17729.4
2,0,1,0,0,100,1024,8,101421.8
5,1,1,1,1,20,1024,0,9197.8
4,1,1,1,1,10,4,8,123715.4
1,0,0,1,0,0,16,4,18433.0
4,0,1,0,1,40,128,0,8969.8
5,0,1,1,1,0,1,4,9303.2
4,1,1,1,0,80,1024,6,49264.4
2,1,0,1,0,60,4096,6,90688.2
2,1,1,0,0,60,4,6,72929.6
1,0,1,1,0,100,4,6,103077.4
2,0,1,1,1,60,2,10,117374.0
4,1,0,1,1,30,2,2,35755.8
5,0,1,0,1,40,4,4,9139.4
4,1,1,1,0,90,128,0,35817.2
1,0,1,1,0,50,2,0,17752.0
4,1,1,0,1,90,2048,0,8900.0
2,1,1,0,1,90,1024,4,4315.8
3,1,1,0,0,90,64,6,10472.8
3,1,0,0,1,70,128,8,37919.4
1,1,1,1,1,50,512,2,17823.6
1,1,1,1,1,20,512,8,103710.2
1,0,0,0,0,10,512,0,17789.0
3,0,0,0,0,40,1024,8,38086.6
4,1,1,0,0,90,8,6,22429.2
1,0,1,1,0,20,128,6,91752.8
2,1,0,0,0,10,8,2,5976.6
5,0,1,1,1,30,8,8,121492.2
3,0,1,0,1,90,128,6,10651.8
1,0,1,1,1,50,64,0,17750.4
1,0,1,0,1,10,2048,4,12323.6
2,0,1,1,1,80,2048,4,11825.2
2,1,1,0,0,80,2048,0,4688.8
4,0,0,1,0,60,1,2,35796.4
2,0,1,1,0,10,512,4,12436.0
4,0,0,1,0,20,2,6,48415.4
5,0,0,1,0,10,16,4,9188.4
1,0,1,1,1,30,4,10,113999.2
1,0,0,1,0,90,2,6,107267.8
2,1,0,0,0,30,32,6,87467.8
3,0,1,0,0,20,256,8,38743.4
1,0,0,0,0,60,64,2,17670.4
2,1,0,0,1,70,64,2,4760.4
2,1,0,1,0,80,128,10,102651.2
4,1,0,0,0,0,2048,4,22061.0
5,1,0,0,1,80,8,0,9136.8
5,0,1,0,1,100,128,2,9150.4
1,1,0,1,1,40,1024,0,17738.8
5,1,1,0,1,70,4096,6,47553.8
5,1,0,1,1,40,2048,6,47558.8
2,0,0,0,0,60,64,0,4710.2
5,1,1,0,0,80,32,2,9169.0
5,1,1,0,0,20,16,0,9124.4
4,1,1,1,0,10,8,4,43080.2
3,0,0,0,1,10,2048,0,12341.8
1,0,1,1,1,20,128,2,17695.2
5,1,1,0,1,0,32,2,9212.0
4,1,0,0,0,90,512,8,39309.6
3,1,0,0,0,40,4096,2,12027.0
5,0,0,1,1,90,1,2,9079.2
5,1,0,0,1,20,1,8,121419.2
2,1,0,1,0,20,2,4,13357.0
4,1,1,0,0,80,8,0,9184.6
1,1,0,1,0,60,2048,8,102768.4
4,0,0,0,1,80,2048,6,19172.0
4,0,1,0,0,0,128,10,274717.2
5,0,1,1,0,50,512,8,122051.8
4,1,0,1,0,90,32,4,43710.0
2,0,0,0,1,30,4,0,5518.0
5,1,1,1,0,50,1,4,9129.0
1,0,0,1,1,100,128,4,11732.4
5,0,1,0,0,0,1,10,299315.8
4,0,1,1,1,60,512,2,35585.6
2,1,1,1,0,10,8,10,109607.4
1,0,1,0,0,50,2048,10,101914.4
5,0,1,1,0,20,4,4,9125.6
4,0,1,1,0,20,4,2,35801.2
3,0,0,1,0,80,1024,6,10703.8
5,1,0,1,0,90,4096,6,47800.6
3,1,1,0,0,10,4,10,47091.8
5,1,1,0,0,0,2,6,47381.2
2,1,0,1,0,30,1,6,116384.0
5,1,0,0,1,20,4,2,9124.2
3,0,0,1,1,80,64,10,48592.0
5,0,1,1,1,0,8,10,300218.6
4,1,1,1,1,40,2048,10,415758.6
5,1,0,1,1,80,64,0,9229.0
4,0,0,1,0,0,128,0,35515.6
5,0,1,0,0,90,4,4,9181.8
5,1,1,1,1,10,4096,2,9112.4
2,1,1,1,0,0,1,10,131465.2
1,0,1,1,0,0,1024,0,17996.8
3,1,0,0,0,20,2048,6,11185.2
3,0,1,1,1,50,32,10,48730.6
2,1,1,0,1,100,1024,6,88061.2
5,0,1,0,1,30,1,6,47212.0
4,1,1,0,1,60,2,8,58719.0
5,0,0,0,1,20,64,6,47669.8
3,1,1,1,0,10,512,2,12417.0
3,0,1,1,1,30,256,10,48851.4
1,1,1,0,1,70,32,10,100164.0
4,0,0,0,0,60,1,6,34881.4
3,1,1,1,1,40,1,8,42788.4
4,1,0,0,1,100,4,4,14659.2
4,1,0,0,0,50,16,4,13331.0
4,0,0,1,0,40,2048,8,124711.8
4,1,0,1,0,50,16,2,35846.4
3,0,1,0,1,30,16,0,12119.6
4,1,1,1,0,30,128,6,48912.0
4,0,0,0,0,20,256,8,41880.6
3,1,0,0,1,20,512,10,49276.2
4,1,0,0,0,100,128,2,8922.2
5,1,1,0,0,0,16,4,9190.8
5,1,1,0,1,0,4,8,120796.4
2,1,1,0,0,60,4096,4,4400.2
5,0,0,1,1,100,1024,2,9178.6
1,0,1,1,0,0,2,6,123520.8
1,0,0,0,0,70,2,4,13280.2
3,1,0,1,0,100,2,10,49023.2
1,0,1,0,0,10,512,6,88282.8
4,0,1,0,1,10,16,10,144013.4
4,1,0,1,0,30,256,0,35763.8
1,1,1,0,1,50,2,4,13312.2
2,1,0,0,1,80,2,0,7475.2
5,1,0,1,0,0,128,2,9294.6
4,0,0,0,0,100,4,0,9497.2
3,1,1,1,0,60,16,10,48030.0
2,1,0,0,0,90,1,2,11192.8
2,0,0,1,1,90,2,0,17670.8
5,0,0,0,1,100,128,2,9224.8
5,0,1,1,0,80,128,2,9165.0
2,0,1,1,1,90,16,4,11949.8
1,0,1,1,0,0,4096,2,17915.6
5,0,0,1,0,30,2,10,300563.4
3,0,0,1,1,0,128,0,16036.4
2,0,1,0,1,90,4096,4,4320.6
4,0,1,1,1,70,1,10,418439.4
5,0,0,0,0,10,16,4,9143.6
4,1,1,0,1,60,64,10,114376.4
5,0,1,1,1,50,2,0,9163.8
3,0,0,1,0,70,128,6,10709.8
5,1,1,0,0,50,4,10,301461.6
4,1,0,1,0,50,64,2,35750.6
4,1,0,1,0,100,16,6,49596.0
2,0,1,0,1,10,1,2,11188.2
1,1,1,0,1,70,512,8,100837.4
3,1,1,1,0,0,4096,0,15846.2
5,1,1,1,0,50,2,4,9114.0
1,0,0,0,0,0,64,2,17969.4
2,0,1,1,1,100,128,4,11798.2
5,1,1,0,1,70,2048,0,9170.0
2,0,1,0,1,80,4096,0,4695.6
3,0,0,0,0,60,16,2,12311.6
1,1,0,1,0,70,2048,4,11818.2
1,0,1,1,0,100,16,6,94010.6
3,1,0,0,1,30,16,6,11093.0
1,0,1,0,0,10,16,2,17696.8
5,0,1,1,0,100,256,8,121956.8
3,0,0,1,0,70,2048,10,48535.0
3,0,0,0,0,50,8,0,12477.2
1,1,1,1,0,50,256,6,90977.2
4,0,0,1,1,80,32,0,35900.2
3,0,0,0,0,90,64,0,12170.2
1,1,1,1,1,90,4096,2,17659.0
2,1,0,0,1,80,2,2,7489.0
4,0,0,0,0,0,64,4,22124.6
1,0,0,0,0,50,32,6,87998.8
3,1,1,1,0,0,512,6,20893.2
5,0,1,1,1,70,2048,8,121989.4
3,0,0,1,1,40,4,10,46916.0
5,0,0,0,1,10,8,2,9155.6
3,0,1,1,0,0,512,8,44523.2
4,0,1,0,1,60,1024,2,8967.2
4,1,1,1,0,70,128,4,43721.8
1,0,1,1,1,20,1024,0,17668.0
4,1,0,0,1,100,1024,8,38585.8
4,0,0,0,0,70,128,4,12898.6
5,1,1,1,1,50,64,10,303666.6
4,0,1,0,1,90,128,2,8916.8
2,0,0,1,1,70,128,6,91089.0
1,1,0,1,1,10,4096,8,105462.2
4,1,0,0,1,20,16,2,9171.4
5,1,1,1,0,80,1,8,120846.0
1,1,0,1,1,80,32,8,103851.0
5,1,0,0,0,70,1,2,9154.6
3,1,1,1,0,90,4096,0,12087.0
1,0,0,1,1,80,32,6,91687.8
1,1,0,0,1,80,4,10,81153.4
5,1,0,1,1,0,1024,10,297772.0
1,0,0,1,1,20,16,4,12073.2
1,0,0,0,1,20,4,6,73408.0
2,1,1,1,1,60,256,2,17670.2
1,0,1,0,1,0,8,10,85179.4
3,0,0,0,0,10,512,4,12470.4
5,1,0,0,0,50,1,8,121620.8
2,0,0,1,1,40,2048,0,17662.8
2,0,0,0,1,90,512,10,100793.4
1,0,1,1,1,30,2,6,107257.4
1,1,0,0,1,20,128,2,17698.6
2,0,1,0,0,50,2,0,7427.0
5,0,0,1,0,30,4096,8,121790.8
5,0,0,0,0,0,8,4,9198.2
4,0,0,1,1,40,1024,6,49244.0
4,0,1,1,0,30,128,4,43377.8
3,0,0,0,1,80,256,10,48587.6
1,1,1,0,0,10,1,0,17709.4
3,1,0,1,0,100,32,0,12372.4
2,1,1,1,1,90,64,4,11857.2
3,0,1,0,0,90,8,0,12469.8
5,1,0,0,1,20,256,0,9147.2
4,0,1,1,0,30,1024,10,415879.0
5,0,0,1,0,100,1024,2,9175.2
3,1,1,0,0,30,8,6,12116.2
5,0,1,1,1,10,8,4,9161.4
5,0,0,0,1,10,4,4,9189.8
3,0,0,0,0,50,64,4,12158.4
4,0,0,1,1,90,32,0,35737.6
1,0,0,0,1,100,32,8,99907.0
4,0,1,0,1,80,512,8,39191.8
5,1,0,1,1,80,8,4,9216.8
3,1,0,1,0,60,256,6,10590.0
2,1,1,1,1,80,1,10,124969.2
1,1,1,0,0,90,32,0,17753.2
1,1,0,1,1,10,8,0,17707.2
5,1,0,1,1,70,2048,8,121603.4
4,1,0,0,1,40,4,0,9405.8
1,0,0,0,0,50,8,2,17675.8
2,0,1,1,0,20,256,8,103701.8
4,1,1,0,1,50,1,8,82114.6
1,1,1,0,1,20,512,10,101514.4
4,0,0,0,1,40,128,10,118548.2
4,0,0,0,0,40,4,8,51797.8
2,0,1,0,0,90,4,6,72952.2
1,1,1,1,0,20,128,6,91709.6
5,1,1,0,1,20,16,8,121335.4
5,0,1,1,1,90,32,4,9142.2
3,0,0,0,0,50,2048,0,12036.0
2,1,1,1,0,30,128,8,103206.6
1,1,1,1,0,40,2,6,107316.6
3,1,1,0,1,70,1024,2,12159.2
5,0,1,0,1,40,4096,2,9206.4
1,0,1,1,0,30,64,10,103337.0
2,1,1,0,1,100,4096,4,4379.2
1,1,0,0,0,40,1,2,17754.4
4,1,1,1,0,80,2,6,48767.4
5,0,1,0,0,90,4096,8,121899.8
1,0,0,1,1,50,1024,0,17705.8
4,1,0,0,1,20,16,0,9164.6
2,0,0,0,1,0,1024,0,11429.2
2,1,0,0,0,50,128,10,101375.0
1,1,1,0,0,50,2,2,17714.8
1,0,0,1,0,80,1,2,17655.2
5,1,0,0,0,20,32,8,121188.6
5,1,1,0,0,70,64,6,47705.8
3,0,0,0,0,80,128,6,10610.6
1,1,0,1,0,70,512,2,17736.4
5,0,1,1,0,70,1024,2,9158.0
4,1,0,0,1,10,8,8,53065.2
2,0,1,1,1,70,512,4,11895.2
4,0,1,0,1,90,256,10,112324.2
3,1,1,0,0,70,4,2,13020.6
2,0,1,1,0,60,1,2,17688.4
1,1,0,0,0,30,64,2,17707.0
5,1,0,1,1,80,4,10,299531.6
5,1,1,1,1,10,4096,8,121485.0
5,1,1,0,1,80,512,10,298174.8
5,1,0,0,0,40,2,4,9146.8
5,0,0,1,0,40,4,0,9202.0
5,0,0,1,0,0,64,4,9248.2
3,0,0,0,0,10,1,8,42805.2
5,1,1,1,1,10,16,0,9142.8
2,0,0,1,1,100,2,2,17658.8
3,0,1,1,0,100,512,0,12185.2
3,1,0,0,1,80,1024,10,48700.6
3,1,0,1,1,40,1024,8,38152.8
3,1,0,0,0,30,1024,6,10617.4
4,1,0,1,1,70,8,10,415986.6
3,0,0,0,0,80,128,0,12187.4
2,1,1,1,0,50,1024,10,103169.2
3,1,1,1,0,10,512,6,11758.6
2,1,1,0,1,90,64,0,4728.4
1,1,0,1,1,50,1,4,15276.2
3,1,1,1,0,20,512,2,12143.6
3,1,0,0,0,70,2,0,13204.6
3,0,0,1,0,80,32,0,12167.4
1,0,0,0,0,30,4,4,12441.8
5,0,1,1,0,100,128,2,9186.6
3,1,0,0,0,100,128,2,12124.0
1,1,1,0,0,50,8,10,86437.4
1,1,1,0,0,40,2048,8,102045.8
4,0,1,0,1,90,1,8,82177.6
4,1,1,0,1,10,128,0,9242.2
1,0,0,1,1,40,1024,4,11907.4
3,0,0,0,1,60,16,2,12386.6
2,0,0,0,1,60,512,10,101673.6
1,1,1,0,1,30,4,10,81247.2
5,1,1,1,1,90,256,4,9158.6
5,0,1,1,0,90,4,8,121510.0
3,1,0,0,1,40,4096,10,48842.8
1,0,0,0,0,40,16,8,96592.8
2,1,1,1,1,60,64,4,11881.4
1,1,0,1,0,60,1,8,125232.6
2,1,0,1,1,60,1024,2,17752.2
3,0,1,1,1,100,512,0,12396.4
2,0,1,1,1,90,32,6,91920.0
5,0,0,0,1,30,256,0,9197.0
2,1,0,1,0,100,128,0,17686.8
1,1,0,1,0,70,16,10,105551.0
2,1,1,0,0,0,4096,8,85310.8
3,0,1,0,1,90,4,2,13005.0
3,1,1,0,1,80,4096,10,48652.6
1,1,0,1,1,30,4,8,114095.4
4,1,1,0,1,70,256,0,8888.6
1,0,0,0,0,60,512,8,101514.8
2,1,0,0,1,0,4,6,82418.2
2,0,0,1,0,100,1,10,125131.2
5,1,0,1,0,100,256,10,303350.0
1,0,0,1,1,0,4,6,123686.2
2,1,0,1,1,40,2,6,107510.2
3,1,0,1,1,50,2048,10,48825.8
5,1,0,0,1,90,4,8,120951.6
4,0,1,0,0,0,1,10,274890.6
4,0,0,1,0,30,128,4,43346.2
2,1,1,1,0,50,8,4,12272.6
1,1,0,0,0,30,2,0,17660.4
5,1,1,1,0,100,2048,8,122348.2
3,0,0,1,1,50,128,0,12222.4
5,0,0,1,1,50,64,10,303834.2
5,1,0,0,0,90,1024,2,9174.4
1,0,0,1,1,50,2,4,13356.2
4,1,0,1,0,10,4096,4,43104.6
1,1,0,0,0,10,4096,4,12384.2
3,1,0,0,0,30,8,4,12388.0
1,1,0,1,1,50,4096,10,102991.4
3,1,1,0,1,80,128,8,37940.0
3,1,1,0,0,60,1,8,42734.4
1,0,1,1,0,90,2,6,107527.4
1,0,0,0,1,60,256,10,101200.6
3,0,1,0,0,0,64,0,16186.6
3,1,1,0,1,30,128,6,10582.0
1,1,1,1,1,50,4096,10,103003.0
3,1,0,1,0,10,16,4,12407.6
1,1,1,1,0,20,1024,4,12011.6
1,0,1,0,0,80,4,0,17660.4
2,1,1,0,0,30,2,0,7386.2
4,1,0,0,1,100,4096,6,19119.2
4,0,0,0,0,10,128,8,46842.4
3,0,0,1,0,40,128,6,10782.6
3,0,0,1,1,10,256,2,12559.2
4,0,0,1,1,0,2048,4,39506.2
2,1,0,1,1,60,128,10,102832.0
3,0,1,0,0,70,1,2,14384.8
4,1,1,1,1,70,128,8,125966.0
1,0,1,0,1,10,512,6,88349.6
4,0,0,1,1,0,64,0,35632.8
1,1,1,1,0,10,256,4,12327.4
1,0,0,1,0,90,1024,6,90966.2
1,1,0,1,1,80,2,4,13307.8
2,1,1,0,1,30,32,6,87029.2
1,1,0,0,0,10,128,2,17700.8
2,0,0,0,0,80,128,4,4334.0
3,1,1,0,1,0,32,4,15934.0
1,0,0,0,1,60,8,8,86012.0
5,0,0,1,1,30,16,4,9160.6
5,1,1,0,0,100,4096,8,122711.0
4,1,0,1,0,60,8,6,49209.8
4,1,0,1,1,0,8,4,39541.8
2,0,0,0,1,70,8,6,77091.0
2,1,0,0,1,10,32,0,5778.0
5,1,0,0,0,40,64,8,122112.2
2,1,0,0,1,30,2048,6,88467.8
4,1,1,1,0,30,1,6,48395.4
4,0,1,1,1,0,8,0,35331.0
3,0,0,1,0,10,1024,0,12384.0
4,1,0,0,1,60,4096,8,39624.0
5,0,1,1,1,40,256,4,9152.2
1,0,0,0,1,20,64,2,17784.2
1,1,1,0,0,50,1,10,83289.4
5,0,0,0,0,100,16,6,47297.6
1,1,1,1,1,50,4,0,17664.0
5,0,0,0,1,90,1024,4,9221.6
4,0,1,0,1,10,512,10,144322.6
3,1,0,1,0,10,4096,8,39381.2
2,0,1,0,1,60,32,10,99818.6
2,1,1,0,0,50,64,6,89294.6
1,0,0,0,0,100,256,2,17696.4
4,1,0,0,0,90,4,4,14632.0
3,0,0,1,1,40,2,0,13417.6
3,0,0,1,1,10,2048,6,11848.6
1,1,1,0,1,20,2,2,17678.2
2,1,0,0,0,90,2,8,80374.0
2,0,1,0,0,90,32,0,4682.8
3,0,1,0,0,70,4,6,13533.2
3,1,0,1,0,70,64,2,12122.8
1,0,1,0,0,100,64,4,11727.6
1,1,1,0,1,20,32,2,17696.4
4,0,1,0,1,40,32,8,41357.8
5,1,1,1,0,60,256,8,122222.8
5,1,1,0,1,80,1,10,298043.6
2,1,0,0,1,100,2048,4,4391.8
5,1,1,0,1,0,16,2,9235.2
1,1,0,1,1,90,512,2,17824.2
4,0,0,1,1,70,4096,10,414562.0
1,1,1,0,0,90,16,6,84312.6
5,1,1,0,1,20,1024,10,301173.8
5,0,0,1,1,80,128,10,299769.2
5,0,1,1,1,0,512,2,9231.0
2,0,0,0,1,90,32,4,4408.6
2,0,1,0,0,20,256,4,4945.4
2,1,1,1,1,80,8,0,17603.8
5,0,0,0,0,10,64,2,9162.8
2,0,1,0,0,90,1024,4,4302.4
4,1,1,1,0,80,32,10,415918.8
3,0,1,0,1,70,64,0,12277.6
1,1,1,1,0,40,128,8,103226.0
