ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,90621.0
0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,77671.2
1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,79468.8
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,86153.2
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,93902.4
0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,85856.2
1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,86429.2
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,82582.6
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,81016.8
0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,87764.4
1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,94273.8
0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,78047.4
1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,80769.2
0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,83524.8
0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,83406.4
0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,70821.0
0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,80445.4
1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,83660.6
0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,87075.2
1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,70216.0
1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,75552.2
0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,65711.6
1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,80057.6
0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,80066.0
0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,74744.6
1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,76484.4
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,78258.6
0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,81493.6
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,70036.2
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,71990.8
0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,69160.6
0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,68962.8
1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,88696.2
1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,79815.0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,74729.0
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,81789.6
1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,68519.0
0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,71143.2
0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,80481.6
1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,68564.2
1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,64258.6
1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,96861.6
1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,79107.8
1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,81640.6
0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,65964.0
1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,73150.4
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,68872.6
1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,95994.2
1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,70777.4
1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,67678.0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,60987.0
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,82740.8
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,62041.4
1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,81606.0
1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,86753.0
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,73160.6
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,62254.2
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,62387.0
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,84982.6
1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,89146.0
0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,84612.6
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,72986.2
0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,66717.8
0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,87149.8
0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,81151.2
1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,83802.2
0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,74297.6
0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,83802.4
0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,70372.2
1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,69947.2
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,62255.8
0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,75576.8
1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,66903.0
0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,91088.2
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,91094.0
0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,73781.0
0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,73425.0
1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,63885.0
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,80028.8
1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,68046.4
0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,84650.6
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,74066.6
0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,75907.2
0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,71173.2
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,76377.6
0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,82345.4
0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,84292.4
1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,85117.4
1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,69832.2
0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,83611.4
0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,66193.4
1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,78142.0
1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,86338.6
0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,61864.8
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,57741.4
1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,75801.4
0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,67207.8
0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,72065.0
0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,68511.6
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,79479.6
0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,84838.0
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,72443.0
1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,93707.8
1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,71306.4
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,62176.4
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,77236.0
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,75269.4
1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,82450.8
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,82864.2
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,98636.4
1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,77627.8
0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,86263.6
0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,89527.6
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,83492.8
0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,80311.8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,78746.8
0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,87657.8
0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,87032.2
1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,89348.0
0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,64862.4
1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,68136.6
0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,90275.6
1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,79152.6
0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,73582.8
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,63307.8
1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,85536.0
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,93718.4
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,78110.4
1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,76301.6
0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,75909.4
1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,82755.0
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,94533.4
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,86999.4
1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,67498.0
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,76162.8
0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,73388.8
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,65617.0
1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,95180.6
1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,85199.8
0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,87326.6
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,95055.4
1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,87441.6
0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,77919.0
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,70310.2
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,72128.6
1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,81154.0
1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,83202.4
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,63223.6
1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,91567.8
0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,71473.8
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,90307.2
0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,67627.6
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,76318.0
1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,80055.4
0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,88483.2
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,63422.6
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,97929.6
1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,64319.2
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,91759.0
0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,81355.6
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,81431.2
0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,82927.8
0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,80516.2
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,78088.0
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,77225.4
0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,76711.6
0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,85190.0
0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,74304.2
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,72403.6
0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,79328.0
1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,73698.8
1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,93020.6
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,55505.4
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,59935.2
1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,78632.6
1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,67489.8
1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,91694.6
1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,65256.6
1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,83933.4
0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,66521.2
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,80422.6
0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,75224.4
0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,70712.2
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,82455.8
1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,81329.8
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,71536.8
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64091.6
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,63853.4
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,71554.0
1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,65410.8
0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,74052.6
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,88997.0
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,77951.4
1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,85153.8
0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,87145.0
1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,91875.0
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,91641.2
1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,84169.2
0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,82906.0
0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,79918.8
0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,90932.6
0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,90301.6
1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,82435.8
0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,84997.6
0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,68559.0
1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,84425.4
1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,69428.0
1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,60932.0
1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,96528.2
0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,70296.0
0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,65738.0
0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,66066.8
0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,88291.0
1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,82824.4
1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,76656.8
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,68464.6
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,98878.8
1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,80885.0
1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,84500.6
0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,82410.2
0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,73537.4
0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,90947.2
1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,66589.8
1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,63075.4
0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,92275.0
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,73683.0
0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,85661.0
0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,83171.0
1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,92800.0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,65763.0
1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,72553.6
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,65433.0
1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,79586.8
1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,68356.0
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,85567.6
1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,74626.8
1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,85907.8
1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,89023.6
0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,72386.6
0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,76217.0
1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,75655.6
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,82424.6
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,61411.4
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,78313.8
0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,78898.0
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,65635.0
1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,68379.4
1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,87143.6
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,75654.6
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,79596.2
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,87781.4
1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,75213.0
0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,71248.6
1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,87051.4
1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,87602.4
1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,71417.6
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55378.0
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,63994.6
0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,75303.0
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,87661.6
1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,93806.0
0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,82230.6
1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,76314.8
1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,84280.6
0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,69465.2
1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,94640.6
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,63760.2
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,67131.4
1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,69872.2
0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,68902.2
0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,62664.8
0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,66129.4
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,74851.8
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,93442.2
1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,82187.6
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,64330.8
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,63410.8
0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,84592.0
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,74619.0
0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,88073.0
0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,71100.6
0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,83529.2
1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,90496.8
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,69231.4
1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,78889.2
0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,82438.4
0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,72740.4
0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,68042.4
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,81396.8
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,65636.6
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,80038.6
0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,88221.0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,71255.0
1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,71777.8
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,73787.2
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,70341.4
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,78692.6
0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,74144.6
1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,65973.6
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,86302.0
0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,97345.8
1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,75146.0
0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,83014.4
0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,68045.4
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,77430.4
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,75215.4
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,74892.2
1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,78136.0
0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,80489.6
0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,70635.2
1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,90112.0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,63847.2
0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,86693.2
0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,59976.4
0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,69495.2
1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,83707.4
1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,75727.2
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,59951.2
0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,80719.0
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,85163.0
0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,87332.2
0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,84620.8
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,92019.0
0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,70126.4
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,83134.0
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,69533.4
0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,62387.2
1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,81751.0
1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,91846.4
0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,71553.4
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,68903.6
0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,84647.6
1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,82905.6
1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,64072.0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,72342.2
0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,84634.0
0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,81616.4
0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,63990.0
0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,68618.0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,66322.0
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,68526.0
0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,87599.6
1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,72526.4
0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,82400.6
0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,65559.4
0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,81802.2
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,74369.4
0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,86807.8
1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,93086.4
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,70533.2
0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,93514.6
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,59276.6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,73036.4
0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,81813.0
0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,86653.2
0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,89646.6
1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,95054.8
1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,82774.0
0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,79879.6
1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,65436.8
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,57987.6
1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,84713.8
0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,74627.4
0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,66275.2
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,65637.4
1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,87566.2
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,65003.6
0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,97037.6
1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,97736.0
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,75208.0
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,70778.6
1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,78666.0
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,86057.4
0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,70224.4
0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,87622.8
